,verse_title_ISH,book_title_ISH,chapter_number_ISH,verse_number_ISH,scripture_text_ISH,verse_title_BOM,book_title_BOM,chapter_number_BOM,verse_number_BOM,scripture_text_BOM,scripture_cleaned_ISH,scripture_cleaned_BOM,similarity_score,similarity_category,word_count_ISH,word_count_BOM,bible_term_in_ISH,bible_term_in_BOM,Duhms_Class,bible_term_name_ISH,bible_term_name_BOM
67,Isaiah 3:7,Isaiah,3.0,7.0,"In that day shall he swear, saying, I will not be an healer; for in my house is neither bread nor clothing: make me not a ruler of the people.",2 Nephi 13:7,2 Nephi,13.0,7.0,"In that day shall he swear, saying: I will not be a healer; for in my house there is neither bread nor clothing; make me not a ruler of the people.",day shall swear saying healer house neither bread clothing make ruler people,day shall swear saying healer house neither bread clothing make ruler people,1.0,Direct Quote,30,31,True,True,Proto,house,house
68,Isaiah 3:8,Isaiah,3.0,8.0,"For Jerusalem is ruined, and Judah is fallen: because their tongue and their doings are against the LORD, to provoke the eyes of his glory.",,,,,,jerusalem ruined judah fallen tongue doings lord provoke eyes glory,NA,0.0,,25,0,True,False,Proto,jerusalem,
69,Isaiah 3:9,Isaiah,3.0,9.0,"The shew of their countenance doth witness against them; and they declare their sin as Sodom, they hide it not. Woe unto their soul! for they have rewarded evil unto themselves.",2 Nephi 13:9,2 Nephi,13.0,9.0,"The show of their countenance doth witness against them, and doth declare their sin to be even as Sodom, and they cannot hide it. Wo unto their souls, for they have rewarded evil unto themselves!",show countenance doth witness declare sin sodom hide wo unto soul rewarded evil unto,show countenance doth witness doth declare sin even sodom cannot hide wo unto souls rewarded evil unto,0.8426648406178138,Direct Quote,31,35,True,True,Proto,sodom,sodom
70,Isaiah 3:10,Isaiah,3.0,10.0,"Say ye to the righteous, that it shall be well with him: for they shall eat the fruit of their doings.",,,,,,say ye righteous shall well shall eat fruit doings,NA,0.0,,21,0,False,False,Proto,,
71,Isaiah 3:11,Isaiah,3.0,11.0,Woe unto the wicked! it shall be ill with him: for the reward of his hands shall be given him.,2 Nephi 13:11,2 Nephi,13.0,11.0,"Wo unto the wicked, for they shall perish; for the reward of their hands shall be upon them!",wo unto wicked shall ill reward hands shall given,wo unto wicked shall perish reward hands shall upon,0.7777777777777778,Direct Quote,20,18,False,False,Proto,,
72,Isaiah 3:12,Isaiah,3.0,12.0,"As for my people, children are their oppressors, and women rule over them. O my people, they which lead thee cause thee to err, and destroy the way of thy paths.",2 Nephi 13:12,2 Nephi,13.0,12.0,"And my people, children are their oppressors, and women rule over them. O my people, they who lead thee cause thee to err and destroy the way of thy paths.",people children oppressors women rule people lead thee cause thee err destroy way thy paths,people children oppressors women rule people lead thee cause thee err destroy way thy paths,1.0,Direct Quote,31,30,False,False,Proto,,
73,Isaiah 3:13,Isaiah,3.0,13.0,"The LORD standeth up to plead, and standeth to judge the people.",2 Nephi 13:13,2 Nephi,13.0,13.0,"The Lord standeth up to plead, and standeth to judge the people.",lord standeth plead standeth judge people,lord standeth plead standeth judge people,1.0,Direct Quote,12,12,True,True,Proto,lord,lord
74,Isaiah 3:14,Isaiah,3.0,14.0,"The LORD will enter into judgment with the ancients of his people, and the princes thereof: for ye have eaten up the vineyard; the spoil of the poor is in your houses.",Alma 4:12,Alma,4.0,12.0,"Yea, he saw great inequality among the people, some lifting themselves up with their pride, despising others, turning their backs upon the needy and the naked and those who were hungry, and those who were athirst, and those who were sick and afflicted.",lord enter judgment ancients people princes thereof ye eaten vineyard spoil poor houses,yea saw great inequality among people lifting pride despising others turning backs upon needy naked hungry athirst sick afflicted,0.06362847629757777,Similar Theme,32,43,True,False,Proto,lord,
75,Isaiah 3:15,Isaiah,3.0,15.0,"What mean ye that ye beat my people to pieces, and grind the faces of the poor? saith the Lord GOD of hosts.",2 Nephi 13:15,2 Nephi,13.0,15.0,"What mean ye? Ye beat my people to pieces, and grind the faces of the poor, saith the Lord God of Hosts.",mean ye ye beat people pieces grind faces poor saith lord god hosts,mean ye ye beat people pieces grind faces poor saith lord god hosts,1.0,Direct Quote,23,22,True,True,Proto,mean,mean
76,Isaiah 3:16,Isaiah,3.0,16.0,"Moreover the LORD saith, Because the daughters of Zion are haughty, and walk with stretched forth necks and wanton eyes, walking and mincing as they go, and making a tinkling with their feet:",2 Nephi 13:16,2 Nephi,13.0,16.0,"Moreover, the Lord saith: Because the daughters of Zion are haughty, and walk with stretched-forth necks and wanton eyes, walking and mincing as they go, and making a tinkling with their feet--",moreover lord saith daughters zion haughty walk stretched forth necks wanton eyes walking mincing go making tinkling feet,moreover lord saith daughters zion haughty walk stretched forth necks wanton eyes walking mincing go making tinkling feet,1.0,Direct Quote,33,32,True,True,Proto,lord,lord
77,Isaiah 3:17,Isaiah,3.0,17.0,"Therefore the Lord will smite with a scab the crown of the head of the daughters of Zion, and the LORD will discover their secret parts.",,,,,,therefore lord smite scab crown head daughters zion lord discover secret parts,NA,0.0,,26,0,True,False,Proto,lord,
78,Isaiah 3:18,Isaiah,3.0,18.0,"In that day the Lord will take away the bravery of their tinkling ornaments about their feet, and their cauls, and their round tires like the moon,",2 Nephi 13:18,2 Nephi,13.0,18.0,"In that day the Lord will take away the bravery of their tinkling ornaments, and cauls, and round tires like the moon;",day lord take away bravery tinkling ornaments feet cauls round tires like moon,day lord take away bravery tinkling ornaments cauls round tires like moon,0.9607689228305227,Direct Quote,27,22,True,True,Proto,lord,lord
79,Isaiah 3:19,Isaiah,3.0,19.0,"The chains, and the bracelets, and the mufflers,",2 Nephi 13:19,2 Nephi,13.0,19.0,"The chains and the bracelets, and the mufflers;",chains bracelets mufflers,chains bracelets mufflers,1.0,Direct Quote,8,8,False,False,Proto,,
80,Isaiah 3:19,Isaiah,3.0,19.0,"The chains, and the bracelets, and the mufflers,",Alma 31:28,Alma,31.0,28.0,"Behold, O my God, their costly apparel, and their ringlets, and their bracelets, and their ornaments of gold, and all their precious things which they are ornamented with; and behold, their hearts are set upon them, and yet they cry unto thee and say--We thank thee, O God, for we are a chosen people unto thee, while others shall perish.",chains bracelets mufflers,behold god costly apparel ringlets bracelets ornaments gold precious things ornamented behold hearts set upon yet cry unto thee say thank thee god chosen people unto thee others shall perish,0.10540925533894598,Similar Theme,8,60,False,True,Proto,,god
81,Isaiah 3:20,Isaiah,3.0,20.0,"The bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the earrings,",2 Nephi 13:20,2 Nephi,13.0,20.0,"The bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the ear-rings;",bonnets ornaments legs headbands tablets earrings,bonnets ornaments legs headbands tablets ear rings,0.7715167498104595,Direct Quote,17,17,False,False,Proto,,
82,Isaiah 3:21,Isaiah,3.0,21.0,"The rings, and nose jewels,",2 Nephi 13:21,2 Nephi,13.0,21.0,"The rings, and nose jewels;",rings nose jewels,rings nose jewels,1.0,Direct Quote,5,5,False,False,Proto,,
83,Isaiah 3:22,Isaiah,3.0,22.0,"The changeable suits of apparel, and the mantles, and the wimples, and the crisping pins,",2 Nephi 13:22,2 Nephi,13.0,22.0,"The changeable suits of apparel, and the mantles, and the wimples, and the crisping-pins;",changeable suits apparel mantles wimples crisping pins,changeable suits apparel mantles wimples crisping pins,1.0,Direct Quote,15,14,True,True,Proto,wimple,wimple
84,Isaiah 3:23,Isaiah,3.0,23.0,"The glasses, and the fine linen, and the hoods, and the vails.",2 Nephi 13:23,2 Nephi,13.0,23.0,"The glasses, and the fine linen, and hoods, and the veils.",glasses fine linen hoods veils,glasses fine linen hoods veils,1.0,Direct Quote,12,11,True,True,Proto,glass,glass
85,Isaiah 3:24,Isaiah,3.0,24.0,"And it shall come to pass, that instead of sweet smell there shall be stink; and instead of a girdle a rent; and instead of well set hair baldness; and instead of a stomacher a girding of sackcloth; and burning instead of beauty.",,,,,,shall come pass instead sweet smell shall stink instead girdle rent instead well set hair baldness instead stomacher girding sackcloth burning instead beauty,NA,0.0,,43,0,False,False,Proto,,
86,Isaiah 3:25,Isaiah,3.0,25.0,"Thy men shall fall by the sword, and thy mighty in the war.",2 Nephi 13:25,2 Nephi,13.0,25.0,Thy men shall fall by the sword and thy mighty in the war.,thy men shall fall sword thy mighty war,thy men shall fall sword thy mighty war,1.0,Direct Quote,13,13,False,False,Proto,,
87,Isaiah 3:26,Isaiah,3.0,26.0,And her gates shall lament and mourn; and she being desolate shall sit upon the ground.,,,,,,gates shall lament mourn desolate shall sit upon ground,NA,0.0,,16,0,True,False,Proto,gate,
88,Isaiah 4:1,Isaiah,4.0,1.0,"AND in that day seven women shall take hold of one man, saying, We will eat our own bread, and wear our own apparel: only let us be called by thy name, to take away our reproach.",2 Nephi 14:1,2 Nephi,14.0,1.0,"And in that day, seven women shall take hold of one man, saying: We will eat our own bread, and wear our own apparel; only let us be called by thy name to take away our reproach.",day seven women shall take hold one man saying eat bread wear apparel let us called thy name take away reproach,day seven women shall take hold one man saying eat bread wear apparel let us called thy name take away reproach,1.0,Direct Quote,37,37,True,True,Proto,let,let
89,Isaiah 4:1,Isaiah,4.0,1.0,"AND in that day seven women shall take hold of one man, saying, We will eat our own bread, and wear our own apparel: only let us be called by thy name, to take away our reproach.",2 Nephi 23:12,2 Nephi,23.0,12.0,I will make a man more precious than fine gold; even a man than the golden wedge of Ophir.,day seven women shall take hold one man saying eat bread wear apparel let us called thy name take away reproach,make man precious fine gold even man golden wedge ophir,0.06900655593423542,Similar Theme,37,19,True,True,Proto,let,gold
90,Isaiah 4:2,Isaiah,4.0,2.0,"In that day shall the branch of the LORD be beautiful and glorious, and the fruit of the earth shall be excellent and comely for them that are escaped of Israel.",,,,,,day shall branch lord beautiful glorious fruit earth shall excellent comely escaped israel,NA,0.0,,31,0,True,False,Proto,lord,
91,Isaiah 4:3,Isaiah,4.0,3.0,"And it shall come to pass, that he that is left in Zion, and he that remaineth in Jerusalem, shall be called holy, even every one that is written among the living in Jerusalem:",,,,,,shall come pass left zion remaineth jerusalem shall called holy even every one written among living jerusalem,NA,0.0,,34,0,True,False,Proto,zion,
92,Isaiah 4:4,Isaiah,4.0,4.0,"When the Lord shall have washed away the filth of the daughters of Zion, and shall have purged the blood of Jerusalem from the midst thereof by the spirit of judgment, and by the spirit of burning.",,,,,,lord shall washed away filth daughters zion shall purged blood jerusalem midst thereof spirit judgment spirit burning,NA,0.0,,37,0,True,False,Proto,lord,
93,Isaiah 4:5,Isaiah,4.0,5.0,"And the LORD will create upon every dwelling place of mount Zion, and upon her assemblies, a cloud and smoke by day, and the shining of a flaming fire by night: for upon all the glory shall be a defence.",,,,,,lord create upon every dwelling place mount zion upon assemblies cloud smoke day shining flaming fire night upon glory shall defence,NA,0.0,,40,0,True,False,Proto,lord,
94,Isaiah 4:6,Isaiah,4.0,6.0,"And there shall be a tabernacle for a shadow in the daytime from the heat, and for a place of refuge, and for a covert from storm and from rain.",2 Nephi 14:6,2 Nephi,14.0,6.0,"And there shall be a tabernacle for a shadow in the daytime from the heat, and for a place of refuge, and a covert from storm and from rain.",shall tabernacle shadow daytime heat place refuge covert storm rain,shall tabernacle shadow daytime heat place refuge covert storm rain,1.0,Direct Quote,30,29,True,True,Proto,tabernacle,tabernacle
95,Isaiah 5:1,Isaiah,5.0,1.0,Now will I sing to my wellbeloved a song of my beloved touching his vineyard. My wellbeloved hath a vineyard in a very fruitful hill:,2 Nephi 15:1,2 Nephi,15.0,1.0,"And then will I sing to my well-beloved a song of my beloved, touching his vineyard. My well-beloved hath a vineyard in a very fruitful hill.",sing wellbeloved song beloved touching vineyard wellbeloved hath vineyard fruitful hill,sing well beloved song beloved touching vineyard well beloved hath vineyard fruitful hill,0.7526178090063816,Direct Quote,25,26,False,False,Proto,,
